Id,Target,Duration,Language,Country,Rating,Action,Adventure,Animation,Biography,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,Poster
3012,1,107,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3012.jpg
3013,1,107,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3013.jpg
3014,0,136,English,USA,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3014.jpg
3015,0,111,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015.jpg
3016,0,107,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3016.jpg
3017,1,103,English,USA,R,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017.jpg
3018,1,101,English,USA,PG-13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3018.jpg
3019,1,96,English,USA,PG,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3019.jpg
3020,0,119,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3020.jpg
3021,0,101,English,USA,PG-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3021.jpg
3022,1,96,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3022.jpg
3023,1,96,English,USA,PG-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3023.jpg
3024,1,98,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3024.jpg
3025,1,116,English,USA,PG-13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3025.jpg
3026,1,87,English,USA,PG,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3026.jpg
3027,0,118,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3027.jpg
3028,0,109,English,USA,R,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3028.jpg
3029,0,93,English,USA,R,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3029.jpg
3030,0,107,English,South Korea,PG-13,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3030.jpg
3031,1,102,English,USA,PG,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3031.jpg
3032,1,101,English,Germany,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3032.jpg
3033,0,94,English,Canada,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3033.jpg
3034,0,215,English,USA,R,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3034.jpg
3035,1,105,English,USA,PG,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3035.jpg
3036,0,106,English,USA,PG-13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3036.jpg
3037,1,86,English,USA,PG-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3037.jpg
3038,0,124,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3038.jpg
3039,1,100,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3039.jpg
3040,0,114,English,USA,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3040.jpg
3041,1,110,Italian,Italy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3041.jpg
3042,0,133,English,UK,R,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3042.jpg
3043,0,124,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3043.jpg
3044,0,97,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3044.jpg
3045,1,110,English,USA,R,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3045.jpg
3046,1,94,English,Spain,PG-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3046.jpg
3047,0,139,English,USA,PG-13,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3047.jpg
3048,0,95,English,USA,G,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3048.jpg
3049,0,135,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3049.jpg
3050,0,97,English,USA,G,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,3050.jpg
3051,1,85,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051.jpg
3052,0,99,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3052.jpg
3053,0,66,Spanish,Spain,R,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3053.jpg
3054,0,108,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3054.jpg
3055,1,0,Hindi,India,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3055.jpg
3056,0,118,English,USA,PG,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3056.jpg
3057,0,135,English,France,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3057.jpg
3058,0,130,English,USA,PG,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3058.jpg
3059,0,115,English,USA,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3059.jpg
3060,0,93,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3060.jpg
3061,1,80,English,USA,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3061.jpg
3062,1,78,English,USA,G,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3062.jpg
3063,1,91,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3063.jpg
3064,1,99,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3064.jpg
3065,0,120,English,USA,PG-13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3065.jpg
3066,1,97,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3066.jpg
3067,0,111,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3067.jpg
3068,0,130,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3068.jpg
3069,1,94,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3069.jpg
3070,0,82,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3070.jpg
3071,0,94,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3071.jpg
3072,0,88,English,China,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3072.jpg
3073,1,103,English,USA,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073.jpg
3074,0,120,English,USA,PG-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074.jpg
3075,1,85,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075.jpg
3076,0,109,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3076.jpg
3077,0,123,French,France,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3077.jpg
3078,0,115,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3078.jpg
3079,1,102,English,USA,PG,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3079.jpg
3080,1,104,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3080.jpg
3081,1,87,English,Germany,Not Rated,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3081.jpg
3082,1,109,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082.jpg
3083,0,131,English,UK,PG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3083.jpg
3084,1,97,English,USA,R,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3084.jpg
3085,1,100,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3085.jpg
3086,1,100,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086.jpg
3087,0,164,English,New Zealand,PG-13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3087.jpg
3088,1,112,English,USA,R,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3088.jpg
3089,1,118,English,UK,R,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089.jpg
3090,0,82,English,USA,PG,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3090.jpg
3091,0,110,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3091.jpg
3092,0,178,German,Germany,R,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3092.jpg
3093,0,98,English,Canada,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3093.jpg
3094,1,82,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094.jpg
3095,0,101,English,USA,PG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3095.jpg
3096,0,99,English,USA,PG-13,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3096.jpg
3097,0,98,English,UK,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3097.jpg
3098,0,164,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3098.jpg
3099,0,121,English,UK,R,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3099.jpg
3100,0,90,,USA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100.jpg
3101,0,90,English,USA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101.jpg
3102,0,90,English,USA,PG-13,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3102.jpg
3103,1,126,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3103.jpg
3104,0,100,English,USA,R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3104.jpg
3105,0,97,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3105.jpg
3106,0,110,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106.jpg
3107,0,91,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3107.jpg
3108,1,91,English,UK,PG,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3108.jpg
3109,0,121,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3109.jpg
3110,0,86,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3110.jpg
3111,0,94,English,Canada,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111.jpg
3112,1,98,English,USA,TV-G,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,3112.jpg
3113,0,90,English,USA,Unrated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113.jpg
3114,0,102,English,USA,PG,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3114.jpg
3115,0,134,English,Canada,PG-13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3115.jpg
3116,1,144,Hindi,India,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3116.jpg
3117,0,109,English,USA,R,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3117.jpg
3118,0,126,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118.jpg
3119,1,92,English,USA,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119.jpg
3120,0,193,English,USA,PG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3120.jpg
3121,0,113,English,USA,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3121.jpg
3122,1,101,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3122.jpg
3123,1,116,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3123.jpg
3124,1,102,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124.jpg
3125,0,115,English,USA,Unrated,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125.jpg
3126,0,75,English,USA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3126.jpg
3127,0,112,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3127.jpg
3128,0,134,English,USA,Approved,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3128.jpg
3129,1,104,English,USA,R,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3129.jpg
3130,0,106,English,USA,PG-13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130.jpg
3131,1,107,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131.jpg
3132,1,101,English,USA,X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3132.jpg
3133,1,94,English,UK,PG-13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3133.jpg
3134,0,141,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134.jpg
3135,1,103,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3135.jpg
3136,1,94,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136.jpg
3137,0,107,English,USA,PG,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3137.jpg
3138,0,150,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3138.jpg
3139,0,108,English,Canada,Not Rated,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3139.jpg
3140,0,128,English,USA,PG,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3140.jpg
3141,0,92,English,USA,R,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3141.jpg
3142,0,98,English,USA,PG-13,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3142.jpg
3143,0,121,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143.jpg
3144,0,142,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3144.jpg
3145,0,109,English,UK,PG-13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3145.jpg
3146,0,115,English,USA,PG-13,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3146.jpg
3147,0,123,English,Germany,R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3147.jpg
3148,1,90,English,USA,PG,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3148.jpg
3149,1,84,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149.jpg
3150,0,100,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3150.jpg
3151,1,86,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3151.jpg
3152,0,117,English,UK,R,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3152.jpg
3153,1,104,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3153.jpg
3154,0,115,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3154.jpg
3155,1,84,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155.jpg
3156,0,101,English,USA,R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3156.jpg
3157,0,83,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3157.jpg
3158,0,131,English,UK,PG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3158.jpg
3159,0,84,English,UK,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3159.jpg
3160,1,115,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3160.jpg
3161,0,95,English,Canada,Not Rated,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3161.jpg
3162,1,90,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3162.jpg
3163,1,96,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163.jpg
3164,0,90,English,USA,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3164.jpg
3165,1,97,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3165.jpg
3166,0,85,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3166.jpg
3167,0,101,English,USA,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3167.jpg
3168,1,90,English,USA,X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168.jpg
3169,0,97,English,USA,PG,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3169.jpg
3170,1,95,Arabic,France,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3170.jpg
3171,0,112,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3171.jpg
3172,0,121,English,USA,R,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3172.jpg
3173,1,113,English,USA,PG-13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3173.jpg
3174,1,102,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174.jpg
3175,0,165,English,Australia,PG-13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3175.jpg
3176,1,106,Spanish,Mexico,R,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3176.jpg
3177,1,86,English,UK,R,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177.jpg
3178,0,108,English,USA,R,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3178.jpg
3179,1,94,English,Canada,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179.jpg
3180,1,148,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3180.jpg
3181,1,107,English,USA,PG-13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3181.jpg
3182,0,108,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3182.jpg
3183,1,104,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3183.jpg
3184,0,121,English,Denmark,R,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3184.jpg
3185,0,87,,USA,PG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3185.jpg
3186,1,85,English,USA,R,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3186.jpg
3187,0,130,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3187.jpg
3188,0,130,English,UK,PG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3188.jpg
3189,0,107,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189.jpg
3190,0,94,English,Canada,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3190.jpg
3191,0,90,English,USA,R,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3191.jpg
3192,0,116,English,USA,R,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3192.jpg
3193,1,91,English,USA,PG,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3193.jpg
3194,1,96,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3194.jpg
3195,1,103,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3195.jpg
3196,1,103,French,France,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3196.jpg
3197,1,95,English,USA,PG-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197.jpg
3198,1,88,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198.jpg
3199,0,100,English,USA,R,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3199.jpg
3200,1,63,English,USA,G,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3200.jpg
3201,0,103,English,USA,R,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3201.jpg
3202,1,87,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3202.jpg
3203,0,105,French,UK,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203.jpg
3204,1,86,English,USA,R,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3204.jpg
3205,0,124,English,USA,PG-13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3205.jpg
3206,0,121,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206.jpg
3207,0,143,English,USA,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3207.jpg
3208,1,105,English,USA,R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3208.jpg
3209,0,98,English,USA,R,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3209.jpg
3210,1,82,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210.jpg
3211,1,103,English,USA,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3211.jpg
3212,1,83,English,South Africa,G,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3212.jpg
3213,0,115,English,USA,PG-13,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3213.jpg
3214,0,136,English,USA,PG-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3214.jpg
3215,0,125,Spanish,Spain,PG-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3215.jpg
3216,0,111,English,USA,PG-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3216.jpg
3217,1,95,English,USA,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3217.jpg
3218,0,119,English,USA,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3218.jpg
3219,0,103,English,USA,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3219.jpg
3220,0,114,English,UK,PG-13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3220.jpg
3221,1,85,English,UK,G,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3221.jpg
3222,1,92,English,USA,PG-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3222.jpg
3223,1,122,English,USA,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223.jpg
3224,0,120,English,USA,PG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224.jpg
3225,0,99,English,UK,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3225.jpg
3226,0,104,French,France,R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226.jpg
3227,0,102,English,USA,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3227.jpg
